id;Class;Level;Area (km²)
505;Agricultural;Refinement3_Edited;0.04860201908
506;Forest/Scrub;Refinement3_Edited;0.0007769221856
507;Agricultural;Refinement3_Edited;0.0001555674577
508;Forest/Scrub;Refinement3_Edited;0.02747687343
509;Water;Refinement3_Edited;0.007173490003
510;Forest/Scrub;Refinement3_Edited;0.09605192387
511;Agricultural;Refinement3_Edited;0.0002900875534
512;Forest/Scrub;Refinement3_Edited;0.02876350782
513;Agricultural;Refinement3_Edited;0.0008208471148
514;Forest/Scrub;Refinement3_Edited;0.0005719391826
515;Forest/Scrub;Refinement3_Edited;0.0006533833222
516;Buildings/Urban;Refinement3_Edited;0.00149893821
517;Forest/Scrub;Refinement3_Edited;0.002961272312
518;Roads/Railroad;Refinement3_Edited;4.392492922e-05
519;Forest/Scrub;Refinement3_Edited;0.001365333217
520;Agricultural;Refinement3_Edited;0.0002992385803
521;Forest/Scrub;Refinement3_Edited;0.0002791063211
522;Roads/Railroad;Refinement3_Edited;0.01345017937
523;Forest/Scrub;Refinement3_Edited;0.0006808364029
524;Forest/Scrub;Refinement3_Edited;0.0002095585165
525;Agricultural;Refinement3_Edited;0.003356596675
526;Agricultural;Refinement3_Edited;0.0003321822772
527;Forest/Scrub;Refinement3_Edited;0.0005344199722
528;Agricultural;Refinement3_Edited;0.005821883327
529;Agricultural;Refinement3_Edited;0.0002992385803
530;Agricultural;Refinement3_Edited;0.0005893261337
531;Forest/Scrub;Refinement3_Edited;0.002945715566
532;Agricultural;Refinement3_Edited;0.0003074745045
533;Buildings/Urban;Refinement3_Edited;0.002284096319
534;Agricultural;Refinement3_Edited;0.01166755932
535;Agricultural;Refinement3_Edited;0.0008894798167
536;Forest/Scrub;Refinement3_Edited;0.0003221161476
537;Forest/Scrub;Refinement3_Edited;0.00148887208
538;Forest/Scrub;Refinement3_Edited;0.03320358608
539;Forest/Scrub;Refinement3_Edited;0.0003019838884
540;Water;Refinement3_Edited;0.001664571797
541;Forest/Scrub;Refinement3_Edited;0.0001409258146
542;Agricultural;Refinement3_Edited;0.0270907001
543;Agricultural;Refinement3_Edited;0.0004246076491
544;Agricultural;Refinement3_Edited;0.004343992479
545;Agricultural;Refinement3_Edited;0.002149576224
546;Forest/Scrub;Refinement3_Edited;0.0003907488495
547;Agricultural;Refinement3_Edited;0.002161472559
548;Forest/Scrub;Refinement3_Edited;0.0005838355176
549;Forest/Scrub;Refinement3_Edited;0.0032632562
550;Forest/Scrub;Refinement3_Edited;0.02971155421
551;Water;Refinement3_Edited;0.0005957318526
552;Forest/Scrub;Refinement3_Edited;0.001057858712
553;Forest/Scrub;Refinement3_Edited;0.0007247613321
554;Agricultural;Refinement3_Edited;0.004713693967
555;Forest/Scrub;Refinement3_Edited;0.0009425557729
556;Forest/Scrub;Refinement3_Edited;7.412331806e-05
557;Forest/Scrub;Refinement3_Edited;0.01076801338
558;Agricultural;Refinement3_Edited;0.02288397302
559;Buildings/Urban;Refinement3_Edited;0.0007604503371
560;Forest/Scrub;Refinement3_Edited;0.003145207953
561;Forest/Scrub;Refinement3_Edited;0.007916553389
562;Agricultural;Refinement3_Edited;0.0003770223091
563;Forest/Scrub;Refinement3_Edited;0.01185790068
564;Forest/Scrub;Refinement3_Edited;0.0001143878365
565;Forest/Scrub;Refinement3_Edited;0.0005582126422
566;Agricultural;Refinement3_Edited;0.01158703029
567;Roads/Railroad;Refinement3_Edited;0.0001381805065
568;Forest/Scrub;Refinement3_Edited;0.004217708308
569;Forest/Scrub;Refinement3_Edited;8.784985844e-05
570;Buildings/Urban;Refinement3_Edited;0.0006680249652
571;Agricultural;Refinement3_Edited;0.002834073037
572;Forest/Scrub;Refinement3_Edited;0.003632042585
573;Water;Refinement3_Edited;0.0007174405106
574;Agricultural;Refinement3_Edited;0.01367803994
575;Forest/Scrub;Refinement3_Edited;0.0004804289134
576;Forest/Scrub;Refinement3_Edited;0.05178566135
577;Forest/Scrub;Refinement3_Edited;0.006211717074
578;Agricultural;Refinement3_Edited;0.001865894389
579;Forest/Scrub;Refinement3_Edited;0.000130859685
580;Agricultural;Refinement3_Edited;0.008138923344
581;Forest/Scrub;Refinement3_Edited;0.0206685094
582;Forest/Scrub;Refinement3_Edited;0.0001628882792
583;Agricultural;Refinement3_Edited;0.0004291831626
584;Buildings/Urban;Refinement3_Edited;0.0001134727338
585;Water;Refinement3_Edited;0.01097574169
586;Agricultural;Refinement3_Edited;0.07591142872
587;Agricultural;Refinement3_Edited;0.02520558855
588;Forest/Scrub;Refinement3_Edited;0.02745857138
589;Agricultural;Refinement3_Edited;0.004792392799
590;Roads/Railroad;Refinement3_Edited;0.003879120312
591;Buildings/Urban;Refinement3_Edited;0.001430305508
592;Forest/Scrub;Refinement3_Edited;0.006339831451
593;Agricultural;Refinement3_Edited;0.0003806827199
594;Forest/Scrub;Refinement3_Edited;7.595352344e-05
595;Water;Refinement3_Edited;0.004854619782
596;Buildings/Urban;Refinement3_Edited;0.001575806836
597;Forest/Scrub;Refinement3_Edited;9.883109075e-05
598;Agricultural;Refinement3_Edited;0.001389125887
599;Agricultural;Refinement3_Edited;0.04448314186
600;Forest/Scrub;Refinement3_Edited;6.771759922e-05
601;Agricultural;Refinement3_Edited;0.0003248614557
602;Forest/Scrub;Refinement3_Edited;0.0004200321357
603;Roads/Railroad;Refinement3_Edited;0.001170416343
604;Agricultural;Refinement3_Edited;0.008097743722
605;Buildings/Urban;Refinement3_Edited;0.001804582509
606;Agricultural;Refinement3_Edited;0.01628882792
607;Agricultural;Refinement3_Edited;0.006477096855
608;Agricultural;Refinement3_Edited;0.02184899188
609;Agricultural;Refinement3_Edited;0.0004465701137
610;Water;Refinement3_Edited;0.00102308481
611;Buildings/Urban;Refinement3_Edited;0.00295395149
612;Forest/Scrub;Refinement3_Edited;0.008170951938
613;Agricultural;Refinement3_Edited;0.0001153029392
614;Forest/Scrub;Refinement3_Edited;0.006335255937
615;Forest/Scrub;Refinement3_Edited;0.008127027009
616;Roads/Railroad;Refinement3_Edited;0.001305851542
617;Forest/Scrub;Refinement3_Edited;0.001021254604
618;Agricultural;Refinement3_Edited;0.3869
619;Roads/Railroad;Refinement3_Edited;0.01293131614
620;Forest/Scrub;Refinement3_Edited;0.0002672099861
621;Buildings/Urban;Refinement3_Edited;0.001198784527
622;Forest/Scrub;Refinement3_Edited;0.001436711227
623;Forest/Scrub;Refinement3_Edited;0.007784778602
624;Forest/Scrub;Refinement3_Edited;0.0003166255315
625;Buildings/Urban;Refinement3_Edited;0.001154859597
626;Agricultural;Refinement3_Edited;0.01201804366
627;Agricultural;Refinement3_Edited;0.001715817548
628;Buildings/Urban;Refinement3_Edited;0.005474144304
629;Agricultural;Refinement3_Edited;0.009783362881
630;Forest/Scrub;Refinement3_Edited;0.01263299266
631;Agricultural;Refinement3_Edited;0.00356249478
632;Buildings/Urban;Refinement3_Edited;0.0007833279044
633;Forest/Scrub;Refinement3_Edited;0.02024847727
634;Agricultural;Refinement3_Edited;0.01011737536
635;Agricultural;Refinement3_Edited;0.002802044443
636;Forest/Scrub;Refinement3_Edited;0.06079027184
637;Forest/Scrub;Refinement3_Edited;0.003319077464
638;Agricultural;Refinement3_Edited;5.216085345e-05
639;Roads/Railroad;Refinement3_Edited;0.007683202203
640;Forest/Scrub;Refinement3_Edited;0.008167291527
641;Agricultural;Refinement3_Edited;0.0009187631029
642;Agricultural;Refinement3_Edited;0.002213633412
643;Forest/Scrub;Refinement3_Edited;0.001068839944
644;Forest/Scrub;Refinement3_Edited;0.004731080918
645;Agricultural;Refinement3_Edited;0.0006387416791
646;Agricultural;Refinement3_Edited;0.002379266999
647;Forest/Scrub;Refinement3_Edited;0.0008116960879
648;Forest/Scrub;Refinement3_Edited;0.002025122258
649;Agricultural;Refinement3_Edited;0.0006012224687
650;Forest/Scrub;Refinement3_Edited;0.000419117033
651;Forest/Scrub;Refinement3_Edited;0.0001683788953
652;Forest/Scrub;Refinement3_Edited;0.000133604993
653;Forest/Scrub;Refinement3_Edited;0.03911880988
654;Agricultural;Refinement3_Edited;0.0001793601277
655;Agricultural;Refinement3_Edited;0.003198283909
656;Forest/Scrub;Refinement3_Edited;0.04934050695
657;Agricultural;Refinement3_Edited;0.03195447091
658;Forest/Scrub;Refinement3_Edited;0.0008547059144
659;Forest/Scrub;Refinement3_Edited;0.04155938876
660;Forest/Scrub;Refinement3_Edited;0.0003870884388
661;Forest/Scrub;Refinement3_Edited;0.0001647184846
662;Roads/Railroad;Refinement3_Edited;0.004909525943
663;Forest/Scrub;Refinement3_Edited;0.01714993955
664;Roads/Railroad;Refinement3_Edited;0.0001473315334
665;Roads/Railroad;Refinement3_Edited;0.001957404658
666;Forest/Scrub;Refinement3_Edited;0.0003706165903
667;Buildings/Urban;Refinement3_Edited;0.003466408998
668;Forest/Scrub;Refinement3_Edited;0.0005609579503
669;Roads/Railroad;Refinement3_Edited;4.941554537e-05
670;Forest/Scrub;Refinement3_Edited;0.003133311618
671;Forest/Scrub;Refinement3_Edited;0.004282680599
672;Agricultural;Refinement3_Edited;0.0612871726
673;Forest/Scrub;Refinement3_Edited;0.004296407139
674;Forest/Scrub;Refinement3_Edited;0.0003578051526
675;Forest/Scrub;Refinement3_Edited;0.0004657872703
676;Forest/Scrub;Refinement3_Edited;0.0001262841715
677;Forest/Scrub;Refinement3_Edited;0.0007888185206
678;Agricultural;Refinement3_Edited;0.0146160202
679;Forest/Scrub;Refinement3_Edited;0.0001162180419
680;Forest/Scrub;Refinement3_Edited;9.608578267e-05
681;Forest/Scrub;Refinement3_Edited;8.784985844e-05
682;Buildings/Urban;Refinement3_Edited;0.02907921825
683;Buildings/Urban;Refinement3_Edited;0.001011188475
684;Forest/Scrub;Refinement3_Edited;0.003741854908
685;Agricultural;Refinement3_Edited;0.0001034066042
686;Agricultural;Refinement3_Edited;0.004580088974
687;Forest/Scrub;Refinement3_Edited;0.003755581448
688;Forest/Scrub;Refinement3_Edited;0.0001244539661
689;Forest/Scrub;Refinement3_Edited;0.0005243538426
690;Forest/Scrub;Refinement3_Edited;3.934941576e-05
691;Agricultural;Refinement3_Edited;0.04234271667
692;Forest/Scrub;Refinement3_Edited;0.0001226237607
693;Forest/Scrub;Refinement3_Edited;0.004706373145
694;Forest/Scrub;Refinement3_Edited;0.000240672008
695;Buildings/Urban;Refinement3_Edited;0.001590448479
696;Forest/Scrub;Refinement3_Edited;0.0002260303649
697;Agricultural;Refinement3_Edited;0.0002123038246
698;Buildings/Urban;Refinement3_Edited;0.01150650125
699;Agricultural;Refinement3_Edited;0.03466683528
700;Forest/Scrub;Refinement3_Edited;4.392492922e-05
701;Agricultural;Refinement3_Edited;0.0006323359602
702;Buildings/Urban;Refinement3_Edited;0.003833365177
703;Forest/Scrub;Refinement3_Edited;0.004063055953
704;Agricultural;Refinement3_Edited;0.00220265218
705;Buildings/Urban;Refinement3_Edited;0.001533712112
706;Forest/Scrub;Refinement3_Edited;0.0004895799403
707;Agricultural;Refinement3_Edited;0.004067631466
708;Agricultural;Refinement3_Edited;0.002982319674
709;Agricultural;Refinement3_Edited;0.005413747526
710;Roads/Railroad;Refinement3_Edited;0.01230996141
711;Agricultural;Refinement3_Edited;0.04967451944
712;Forest/Scrub;Refinement3_Edited;0.0001473315334
713;Forest/Scrub;Refinement3_Edited;0.0003916639522
714;Agricultural;Refinement3_Edited;0.0607445167
715;Buildings/Urban;Refinement3_Edited;0.001230813121
716;Roads/Railroad;Refinement3_Edited;3.385879961e-05
717;Agricultural;Refinement3_Edited;0.01010456393
718;Forest/Scrub;Refinement3_Edited;0.01539660279
719;Forest/Scrub;Refinement3_Edited;0.000514287713
720;Buildings/Urban;Refinement3_Edited;0.0005316746641
721;Forest/Scrub;Refinement3_Edited;0.01033150939
722;Forest/Scrub;Refinement3_Edited;0.002094670062
723;Agricultural;Refinement3_Edited;0.002217293823
724;Agricultural;Refinement3_Edited;0.02566222479
725;Roads/Railroad;Refinement3_Edited;0.002960357209
726;Forest/Scrub;Refinement3_Edited;0.1203406
727;Forest/Scrub;Refinement3_Edited;0.000493240351
728;Forest/Scrub;Refinement3_Edited;0.002973168647
729;Buildings/Urban;Refinement3_Edited;0.001613326046
730;Buildings/Urban;Refinement3_Edited;9.974619344e-05
731;Agricultural;Refinement3_Edited;0.01611495841
732;Agricultural;Refinement3_Edited;0.001636203613
733;Forest/Scrub;Refinement3_Edited;0.001482466361
734;Forest/Scrub;Refinement3_Edited;0.002343577994
735;Forest/Scrub;Refinement3_Edited;0.0003806827199
736;Agricultural;Refinement3_Edited;0.0003303520718
737;Forest/Scrub;Refinement3_Edited;0.07599104265
738;Forest/Scrub;Refinement3_Edited;0.000145501328
739;Forest/Scrub;Refinement3_Edited;0.003499352695
740;Forest/Scrub;Refinement3_Edited;0.001715817548
741;Forest/Scrub;Refinement3_Edited;0.0004108811088
742;Forest/Scrub;Refinement3_Edited;0.000228775673
743;Agricultural;Refinement3_Edited;0.005205104113
744;Forest/Scrub;Refinement3_Edited;0.001961065069
745;Forest/Scrub;Refinement3_Edited;0.0006067130849
746;Forest/Scrub;Refinement3_Edited;0.1079
747;Forest/Scrub;Refinement3_Edited;0.000133604993
748;Forest/Scrub;Refinement3_Edited;0.00011896335
749;Agricultural;Refinement3_Edited;0.00473840174
750;Buildings/Urban;Refinement3_Edited;0.002247492212
751;Agricultural;Refinement3_Edited;0.005597683168
752;Forest/Scrub;Refinement3_Edited;0.0005829204149
753;Agricultural;Refinement3_Edited;0.01116059243
754;Forest/Scrub;Refinement3_Edited;0.001196954321
755;Forest/Scrub;Refinement3_Edited;0.0007833279044
756;Forest/Scrub;Refinement3_Edited;0.0001143878365
757;Forest/Scrub;Refinement3_Edited;0.01277391848
758;Forest/Scrub;Refinement3_Edited;0.0003266916611
759;Forest/Scrub;Refinement3_Edited;0.001342455649
760;Forest/Scrub;Refinement3_Edited;0.0009315745406
761;Forest/Scrub;Refinement3_Edited;0.0001125576311
762;Agricultural;Refinement3_Edited;0.04430195153
763;Forest/Scrub;Refinement3_Edited;0.0001372654038
764;Forest/Scrub;Refinement3_Edited;0.0002543985484
765;Buildings/Urban;Refinement3_Edited;0.001499853312
766;Buildings/Urban;Refinement3_Edited;0.003203774525
767;Forest/Scrub;Refinement3_Edited;0.0002974083749
768;Forest/Scrub;Refinement3_Edited;0.0005444861018
769;Forest/Scrub;Refinement3_Edited;7.229311268e-05
770;Forest/Scrub;Refinement3_Edited;0.002170623586
771;Forest/Scrub;Refinement3_Edited;0.0003157104288
772;Buildings/Urban;Refinement3_Edited;0.002640986369
773;Forest/Scrub;Refinement3_Edited;0.0003706165903
774;Forest/Scrub;Refinement3_Edited;0.0003303520718
775;Agricultural;Refinement3_Edited;0.0123035557
776;Forest/Scrub;Refinement3_Edited;0.02698180288
777;Agricultural;Refinement3_Edited;0.001955574453
778;Forest/Scrub;Refinement3_Edited;0.0001519070469
779;Forest/Scrub;Refinement3_Edited;0.0330077541
780;Forest/Scrub;Refinement3_Edited;0.01046053887
781;Forest/Scrub;Refinement3_Edited;0.0001976621815
782;Forest/Scrub;Refinement3_Edited;5.673636691e-05
783;Forest/Scrub;Refinement3_Edited;0.03735174658
784;Forest/Scrub;Refinement3_Edited;8.418944767e-05
785;Buildings/Urban;Refinement3_Edited;0.0006378265764
786;Agricultural;Refinement3_Edited;0.001807327817
787;Buildings/Urban;Refinement3_Edited;0.001301276028
788;Forest/Scrub;Refinement3_Edited;0.0001583127657
789;Buildings/Urban;Refinement3_Edited;0.002681250888
790;Buildings/Urban;Refinement3_Edited;0.005592192551
791;Forest/Scrub;Refinement3_Edited;0.0001940017707
792;Agricultural;Refinement3_Edited;0.03621610414
793;Forest/Scrub;Refinement3_Edited;0.0001537372523
794;Agricultural;Refinement3_Edited;0.002184350126
795;Agricultural;Refinement3_Edited;0.003093962202
796;Forest/Scrub;Refinement3_Edited;0.006916346147
797;Agricultural;Refinement3_Edited;0.008427180692
798;Forest/Scrub;Refinement3_Edited;0.0008711777629
799;Agricultural;Refinement3_Edited;0.0001381805065
800;Forest/Scrub;Refinement3_Edited;8.418944767e-05
801;Forest/Scrub;Refinement3_Edited;0.01354168964
802;Buildings/Urban;Refinement3_Edited;0.000624100036
803;Forest/Scrub;Refinement3_Edited;0.000431013368
804;Forest/Scrub;Refinement3_Edited;0.02878364008
805;Forest/Scrub;Refinement3_Edited;0.007221075343
806;Forest/Scrub;Refinement3_Edited;0.005544607211
807;Agricultural;Refinement3_Edited;0.03577593975
808;Buildings/Urban;Refinement3_Edited;0.0006899874298
809;Forest/Scrub;Refinement3_Edited;0.004450144392
810;Agricultural;Refinement3_Edited;0.002960357209
811;Agricultural;Refinement3_Edited;0.02388509537
812;Forest/Scrub;Refinement3_Edited;0.0001830205384
813;Agricultural;Refinement3_Edited;0.009390783826
814;Agricultural;Refinement3_Edited;0.001391871195
815;Agricultural;Refinement3_Edited;0.0003303520718
816;Forest/Scrub;Refinement3_Edited;0.0001656335873
817;Forest/Scrub;Refinement3_Edited;0.0002360964946
818;Agricultural;Refinement3_Edited;0.003790355351
819;Agricultural;Refinement3_Edited;0.001983027534
820;Forest/Scrub;Refinement3_Edited;0.0001116425284
821;Forest/Scrub;Refinement3_Edited;0.0003989847738
822;Agricultural;Refinement3_Edited;0.0006332510629
823;Water;Refinement3_Edited;0.03124984183
824;Forest/Scrub;Refinement3_Edited;0.0114561706
825;Forest/Scrub;Refinement3_Edited;0.000335842688
826;Agricultural;Refinement3_Edited;0.02014598577
827;Agricultural;Refinement3_Edited;0.05735589143
828;Forest/Scrub;Refinement3_Edited;0.0001345200957
829;Forest/Scrub;Refinement3_Edited;0.0003651259741
830;Forest/Scrub;Refinement3_Edited;0.04348842524
831;Buildings/Urban;Refinement3_Edited;0.002207227693
832;Forest/Scrub;Refinement3_Edited;0.0003056442992
833;Agricultural;Refinement3_Edited;0.01777312449
834;Forest/Scrub;Refinement3_Edited;0.0001766148196
835;Agricultural;Refinement3_Edited;0.0001088972204
836;Water;Refinement3_Edited;0.0004712778864
837;Forest/Scrub;Refinement3_Edited;0.0004959856591
838;Forest/Scrub;Refinement3_Edited;0.0002479928296
839;Forest/Scrub;Refinement3_Edited;8.418944767e-05
840;Forest/Scrub;Refinement3_Edited;0.0003303520718
841;Forest/Scrub;Refinement3_Edited;0.002309719195
842;Forest/Scrub;Refinement3_Edited;0.0001976621815
843;Forest/Scrub;Refinement3_Edited;0.01137381136
844;Buildings/Urban;Refinement3_Edited;0.001562080295
845;Forest/Scrub;Refinement3_Edited;0.0001034066042
846;Forest/Scrub;Refinement3_Edited;0.01644165007
847;Forest/Scrub;Refinement3_Edited;0.04849952758
848;Forest/Scrub;Refinement3_Edited;8.693475575e-05
849;Forest/Scrub;Refinement3_Edited;0.07537060303
850;Forest/Scrub;Refinement3_Edited;0.0001610580738
851;Forest/Scrub;Refinement3_Edited;0.0004987309672
852;Buildings/Urban;Refinement3_Edited;0.001828375179
853;Forest/Scrub;Refinement3_Edited;0.009621389705
854;Forest/Scrub;Refinement3_Edited;8.418944767e-05
855;Forest/Scrub;Refinement3_Edited;0.001015763988
856;Forest/Scrub;Refinement3_Edited;0.0004987309672
857;Agricultural;Refinement3_Edited;3.660410768e-05
858;Forest/Scrub;Refinement3_Edited;4.484003191e-05
859;Agricultural;Refinement3_Edited;0.006280349776
860;Forest/Scrub;Refinement3_Edited;0.008506794626
861;Forest/Scrub;Refinement3_Edited;0.0005216085345
